datetime,mean,std
2008-10-31,6.7376875,0.07206061280782293
2008-11-30,6.798936170212766,0.208561216021066
2008-12-31,6.787904761904762,0.09050813008631652
2009-01-31,6.662330508474576,0.4096278446961075
2009-02-28,6.81146551724138,0.08643926553764045
2009-03-31,6.824054054054054,0.10848265692819808
2009-04-30,6.879083969465649,0.10936495277231786
2009-05-31,6.949661016949152,0.8076037073181123
2009-06-30,6.909872611464968,0.08903317777693662
2009-07-31,6.900384615384616,0.10022480933854583
2009-08-31,6.9477419354838705,0.06635089412229739
2009-09-30,6.979193548387096,0.08781537149174651
2009-10-31,6.983161290322581,0.09375815004373188
2009-11-30,6.941528925619834,0.1761310137784048
2009-12-31,7.014351851851852,0.10144998443732253
2010-01-31,7.1796629213483145,0.954955317181959
